度其隰原，彻田为粮。	乃赐八尺珊瑚一树，龙脑香一帖，明珠百颗，八宝嵌金合一双，为作嫁资。	7, 7	28, 28	f
览物之情	无丝竹之乱耳	2, 2	3, 3	f
天地设而民生之。	孔夫子之在中国，是权势者们捧起来的。	6, 6	3, 3	f
不能片时藏匣里，暂出园中也自随。	城上皆毋得有室，若也可依匿者，尽除去之。	12, 12	9, 9	f
钱先生尚为此言，在学生一发可知。	叟指妇云：‘此为老荆。’	4, 4	7, 7	f
儒家之宗，孔子也；墨家之祖，墨翟也。且案儒道传而墨法废者，儒之道义可为，而墨之法议难从也。	汉之圣者，在高祖之孙且曾孙也。	18, 18	10, 10	f
与嬴而不助五国也	与尔三矢，尔其无忘乃父之志	0, 0	0, 0	f
夫以于鳞之材	夫人之相与	4, 4	2, 2	f
坎坎伐檀兮，寘之河之干兮。	禹疏九河，瀹济漯而注诸海；决汝汉，排淮泗而注之江。	7, 7	22, 22	t
我未与其本事也。	天下雷行，物与无妄。	2, 2	6, 6	f
汨乎混流，顺阿而下。	美哉！煌煌乎柑不如矣。	1, 1	5, 5	t
仓鹰击于殿上	不义而富且贵，于我如浮云	3, 3	7, 7	f
天下兵又动，太平竟何时？	余谓童子：‘此何声也？汝出视之。’	9, 9	7, 7	t
臣之进退，实为狼狈	乞以此骨付之有司	1, 1	5, 5	f
有萋有且，敦琢其旅。	裾裾，盛服貌。草之盛曰萋萋，服之盛曰裾裾，人之盛曰萋且，其义一也。	3, 3	26, 26	t
法度量则，不壹歉疑者，皆明壹之。	今夫与人相若也，无丰年旁入之利，而独以完给者，非力则俭也。	3, 3	25, 25	f
相思若循环，枕席生流泉。	功可以窃，而罪可以诿，莫阁臣若。	2, 2	14, 14	t
然则虚者固不为空洞无物，静者固不谓兀然而木石也。	由春而夏，由秋而冬；一而再，再而三。	19, 19	2, 2	f
我罔为臣仆。	北冥有鱼，其名为鲲。	2, 2	7, 7	f
为𫄨为绤，服之无斁。	我还要为各种各样的人办各种各样的事，做各种各样的工作。	0, 0	3, 3	f
不厌其天，不忽于人。	故汤之放桀也，非其逐之鸣条之时也；武王之诛纣也，非以甲子之朝而后胜也。	2, 2	8, 8	t
桃之夭夭，灼灼其华，之子于归，宜其室家。	君其且调弦，桂酒妾行酌。	7, 7	1, 1	f
除疾之道，极其候证，询其嗜好，察致疾之由来，观而人之所患，则穷其病之始终也。	惟以金多为荣，不以行秽为辱。屡玷白简，怡然自如；虽有清议，置之不恤。然司白简持清议者又未必非若而人也。	23, 23	47, 47	t
使人之楚买生鹿	载粟而之齐	2, 2	3, 3	t
吾恂恂而起。	刀兵盗贼水旱饥荒，又接连而起。	3, 3	12, 12	t
而越大破吴	康肃笑而遣之	0, 0	3, 3	f
足下不急之国守藩，乃为上将将兵留此，为诸大臣所疑。	其行道为学既已大成，而又之死不倦。	4, 4	12, 12	t
为文无出相如右，谋帅难居郤縠先。	王符之为《潜夫论》也，仲长统之造《昌言》也，崔寔之述《政论》也，皆辨章功实，而深嫉浮淫靡靡，比于《五蠹》。	0, 0	3, 3	t
殷有比干，吴有子胥，齐有狐援，已不用若言，又斮之东阁。	欲使仲子处于陵之地，避若兄之宅，吐若兄之禄，耳闻目见，昭晰不疑，仲子不处不食明矣。	18, 18	11, 11	t
足下与项王有故，何不反汉与楚连和，参分天下王之？	尔来四万八千岁，不与秦塞通人烟。	2, 2	9, 9	t
与谓予人物也。	﹝重耳﹞乞食于野人，野人与之块。	0, 0	12, 12	t
﹝公﹞告郈孙，郈孙以可，劝。	张父大悦，以富媳必多粧奁，可增岁入。	9, 9	5, 5	t
何其久也？	愿伯具言臣之不敢倍德也。	3, 3	10, 10	t
井渫不食，为我心恻。	我其为王穆卜。	5, 5	2, 2	f
予仁若考，能多材多艺，能事鬼神。	圣祖临雍劝讲，于什百词臣中简一人焉为天下师，不次超迁，若以为非苑莫属也。	2, 2	27, 27	t
巍巍乎其有成功也，焕乎其有文章！	汨乎混流，顺阿而下。	2, 2	1, 1	t
当东而西，当啄而飞。	这庄的人忙而不乱。	2, 2	5, 5	t
有亲以为之依归	吾谁与归	6, 6	3, 3	t
予为考其世次，得其所以基于初、盛于中、有于终而大施于其后者。	人哗于前，日射于后。	12, 12	2, 2	t
臣具以表闻	以资政殿学士行	2, 2	0, 0	f
三年，羽数击绝汉甬道，汉王食乏，请和，割荥阳以西为汉。	抽刀出鞘天为摇，日月星辰芒骤韬。	24, 24	5, 5	f
惜其用武而不终也	赵尝五战于秦，二败而三胜	4, 4	9, 9	f
盖人之生也，为质不齐，而为疾亦异。或之刚之柔，不以相济；或好名好利，用心不壹。	见卿如获异宝，何憎之云！	2, 2	9, 9	f
广以良家子从军击胡。	神秀以神龙二年卒，士庶皆来送葬。	1, 1	2, 2	f
髦士攸宜，宜之于假，永受保之。	春云更觉愁于我，闲盖低村作暝阴。	7, 7	5, 5	f
余为伯儵，余，而祖也。	其在鸟则雄为阳，雌为阴。	1, 1	5, 5	t
乃记之而去	又数刀毙之	2, 2	4, 4	t
去自去耳，吾何驭而追？来自来耳，吾何妨而拒？	五城何迢迢！迢迢隔河水。	6, 6	2, 2	f
为𫄨为绤，服之无斁。	叔孙、武孙毁仲尼，子贡曰：‘无以为也！’	0, 0	16, 16	f
故天且风，巢居之虫动；且雨，穴处之物扰。	多乐无悲，魂亟归且。	2, 2	8, 8	f
铜则，重一百斤。黄字号。	则假为贼。	1, 1	0, 0	f
其则，用铜而镂文，以识其轻重。	则，盖即今之天平法马也。	1, 1	0, 0	t
号三十六英雄，金其一也	以乱易整，不武，吾其还也	10, 10	11, 11	f
身处、志往，存亡也。霍、为，性故也。贾、宜，贵贱也。	等袁老爷回来，把我送上门去，我自有好话为你，或者连那场人命都解散了，也不可知。	12, 12	19, 19	f
至激于义理者不然	圣人不凝滞于物	2, 2	5, 5	t
此非孟德之困于周郎者乎	当其南北分者，古长城也	9, 9	5, 5	f
霍子孟之不作	夫人之相与，俯仰一世	3, 3	2, 2	t
余为伯儵，余，而祖也。	风摇玉珮清，今夕为何夕。	1, 1	8, 8	t
其于潮州也	其又可论	0, 0	0, 0	f
尔所弗勖，其于尔躬有戮！	所不与舅氏同心者，有如白水！	1, 1	0, 0	t
小惠未遍，民弗从也。	一狼洞其中，意将隧入以攻其后也。	8, 8	14, 14	t
君乃反迎而贺	必以长安君为质，兵乃出	1, 1	9, 9	f
今复若能杀彼师子，除一大害，真为奇特。	失者片时，得者千古，真不大为得计乎？	15, 15	13, 13	t
复返此野而见汝也。	惟以金多为荣，不以行秽为辱。屡玷白简，怡然自如；虽有清议，置之不恤。然司白简持清议者又未必非若而人也。	4, 4	47, 47	t
含笑即为妇人，蹙面即为老翁，踞地即为小儿，执杖即成林木。	他立刻感觉他们两个有故示骄傲的意思，便从揣想转而为愤怒。	3, 3	24, 24	t
非之来也，未必不以其能存韩也，为重于韩也。	为，犹求也。	15, 15	0, 0	t
寄松为女萝，依水如浮萍。	昔如水上鸥，今为罝中兔。	2, 2	7, 7	t
天下熙熙，皆为利来；天下攘攘，皆为利往。	所来为宗族，亦不为盘飧。	6, 6	2, 2	t
王其庶几召我	观其过湘为赋以吊屈原	1, 1	1, 1	f
无所恃而不灭	狗彘食人食而不知检	4, 4	6, 6	f
古者有喜，则以名物	五日不雨则无麦	5, 5	4, 4	f
若火之燎于原，不可向迩，其犹可扑灭？	今陛下有成王之尊而无数子之佐，虽欲崇雍熙，致太平，其可得乎？	12, 12	25, 25	t
赵尝五战于秦	青，取之于蓝而青于蓝	4, 4	8, 8	f
乃命羲和。	未几而庙门启，乃燃香烛入拜。	0, 0	7, 7	t
巍巍乎其有成功也，焕乎其有文章！	她对你不是挺近乎的么？	2, 2	7, 7	t
则其所疏远不与同其利者也	蜩与学鸠笑之曰	6, 6	1, 1	f
我是曲江临池柳，者人折了那人攀，恩爱一时间。	叔叔去取行李，路上小心在意者！	8, 8	13, 13	f
冕因去，依僧寺以居	策之不以其道	7, 7	3, 3	f
固非求为我之一身而已。	所来为宗族，亦不为盘飧。	3, 3	2, 2	t
自以为大有所益	全石以为底	2, 2	3, 3	f
广令诸骑曰：‘前！’前未到匈奴陈二里所，止，令曰：‘皆下马解鞍！’	北部督邮西平郅伯夷年三十所，大有才决，长沙太守郅君章孙也。	18, 18	12, 12	t
批大却，道大窾，因其固然。	征伐者，因民之欲也。能因则无敌于天下矣。	8, 8	4, 4	t
未尝不叹息痛恨于桓、灵也	吴起至于岸门	7, 7	3, 3	f
方其人之习君子之说。	鹑之奔奔，鹊之彊彊。	3, 3	1, 1	f
得并介之人鄙贱之人	不知将军宽之至此	3, 3	5, 5	t
君若谨行，常在朕躬。	君子哉若人！尚德哉若人！	1, 1	3, 3	f
宴酣之乐	行之有效	2, 2	1, 1	f
战而不克，为诸侯笑。	她并没为这秋日的风景引动。	5, 5	3, 3	t
百尔所思，不如我所之。	时之所重，仆之所轻。	2, 2	2, 2	t
辩方位而正则，五精帅而来摧。	故其勒御部众，拟则中国。	5, 5	8, 8	f
柔石，原名平复，姓赵，以一九零一年生于浙江省台州宁海县的市门头。	自古于今，上以天子，下至庶人，蔑有好利而不亡者，好义而不彰者也。	11, 11	6, 6	f
无丝竹之乱耳	此易晓耳	5, 5	3, 3	f
敬慎威仪，为民之则。	人主不能不有游观、安燕之时，则不得不有疾病、物故之变焉。	8, 8	14, 14	f
尔其无忘乃父之志	既得其尸于井	1, 1	2, 2	f
赁小屋于水柜街	不义而富且贵，于我如浮云	3, 3	7, 7	f
且作而用。	王公直虽无杀人之事，且有坑蚕之咎；法或可恕，情在难容。	0, 0	10, 10	t
﹝王君俞﹞为家不问田宅，平居无亵私、流侈之好。	欲劝人为孝，则举一孝子出名，但有一行可纪，则不必尽有其事，凡属孝亲所应有者，悉取而加之。	5, 5	3, 3	f
孟孙氏特觉人哭亦哭，是自其所以乃。	先生所为文市义者，乃今日见之。	15, 15	9, 9	f
行者叫道：‘泼魔出来！与老孙打者！’	官吏豪杰与计坚守者十人。	1, 1	8, 8	f
若隐其无罪而就死地，则牛羊何择焉？	诚如是，则霸业可成，汉室可兴矣。	10, 10	4, 4	t
在吴洪家里兴妖，并驼献岭上为怪的，都与我捉来！	箭本小弟所拾，原系他向天暗卜的。只是小弟当时不知其故，不曾与兄取得此箭在手。	18, 18	29, 29	f
今二子者，君生则纵其惑，死又益其侈，是弃君于恶也，何臣之为？	众谓当尔，臣为不然。	28, 28	6, 6	f
子何敝敝然为我谋	而为秦人积威之所劫	5, 5	1, 1	f
多所未闻	较秦之所得与战胜而得者	1, 1	3, 3	t
自以为大有所益	以钱覆其口	1, 1	0, 0	f
裔焉大国，灭之将亡。	其心休休焉，其如有容焉。	1, 1	4, 4	f
马未至而谢何也	徐公何能及君也	6, 6	6, 6	t
予欲宣力四方，女为。	人之为言，苟亦无信。	8, 8	2, 2	f
将以为有益于人，则与无益于人也。	当若子之不事父，弟之不事兄，臣之不事君也，故天下之君与谓之不祥者。	9, 9	26, 26	t
今臣之刀十九年矣，所解数千牛矣，而刀刃若新发于硎。	这庄的人忙而不乱。	16, 16	5, 5	t
物壮则老，是谓不道。	则读为贼，害也。	2, 2	0, 0	t
失者片时，得者千古，真不大为得计乎？	陈大为惊异，谓恋爱为当事双方之自愿，局外人何能担保？	13, 13	2, 2	t
凡是其属，太保之任也。	苟余心其端直兮，虽僻远之何伤？	2, 2	3, 3	t
负才任气，为乡里所推	莫不求忠以自为	5, 5	6, 6	f
而学士大夫多非之	而诸子之论废矣	7, 7	3, 3	f
虞常等七十余人欲发，其一人夜亡，告之。	寺僧使小僮持斧，于乱石间，择其一二叩之，硿硿然。	10, 10	14, 14	t
然终不若山空人静	若有作好犯科及为忠善者	3, 3	0, 0	f
不如与魏以劲之。	亲者疏之，贤者贱之，生民怨之，禹汤之后也而不得一人之与。	2, 2	26, 26	t
往往有一种仪式，是请别人宽恕，自己也宽恕了别人。	彼显有所出事，迺自以为也故，说者与知焉，则身危。	17, 17	11, 11	f
不庶几，不要幸，先其难乎而后幸，得之时其所也，失之非其罪也，可谓保其身矣。	乃至烦扰道上，疲费过所。	20, 20	10, 10	t
犀首与张寿为怨，陈需新入，不善犀首，因使人微杀张寿。	抽刀出鞘天为摇，日月星辰芒骤韬。	5, 5	5, 5	f
桥的南端有好几家磨坊，为用水的关系在溪面上斜横地砌就了一道长堤，把溪水归引到一个水槽里去。	王启监，厥乱为民。	11, 11	6, 6	f
今二子者，君生则纵其惑，死又益其侈，是弃君于恶也，何臣之为？	古者天下之人爱戴其君，比之如父，拟之如天，诚不为过也。	28, 28	23, 23	t
惊拜而退	蟹六跪而二螯	2, 2	3, 3	f
故其在大谴大何之域者，闻谴何则白冠牦缨，盘水加剑，造请室而罪耳。	两界耕桑交迹，吏不何问。	6, 6	9, 9	t
以红粉笙歌一两队点缀	属予作文以记之	0, 0	4, 4	f
禹之裸国	鹏之徙于南冥也	1, 1	1, 1	f
北风其凉，雨雪其雱。	击鼓其镗，踊跃用兵。	2, 2	2, 2	t
追贼者不敢经界	五十者可以衣帛矣	2, 2	2, 2	t
早日羁游所，春风送客归。	窃自恕，而恐太后玉体之有所郤也。	4, 4	12, 12	f
为坛而盟	鸣之而不能通其意	2, 2	2, 2	f
淫慢则不能励精	富贵不能淫	4, 4	3, 3	f
为，犹求也。	君以郡败吾章，已得如意，欲复亡为？	0, 0	15, 15	f
人尝有言部亭长受其米肉遗者，茂辟左右问之曰：‘为汝有事嘱之而受乎？’	汝学坐禅，为学坐佛？	23, 23	5, 5	t
王刚中见其诗，甚为称赏。	最为痛快，近人无以难之。	8, 8	1, 1	t
则蔑如也	官盛则近谀	0, 0	2, 2	f
好令京城少年为妇人服饰，入殿歌舞，与后宫观之。	今二子者，君生则纵其惑，死又益其侈，是弃君于恶也，何臣之为？	6, 6	28, 28	f
淳佑初始去	少时，一狼径去	4, 4	6, 6	t
曹公众弱，其得我必喜。	其若见问，当作依违答之。	5, 5	0, 0	t
并行于世此非孟德之	困于周郎者乎此	4, 4	6, 6	f
景王问于苌弘曰：‘今兹诸侯何实吉？何实凶？’	突厥先问唐将为何？	13, 13	7, 7	t
故其勒御部众，拟则中国。	而廉夫畏其洁，高士则其操，儒先宗其学。	8, 8	9, 9	t
老子曰：民有道，所同行；有法，所同守。义不能相固，威不能相必，故立君以一之。	必欲争天下，非信无所与计事者。	8, 8	9, 9	t
欲使仲子处于陵之地，避若兄之宅，吐若兄之禄，耳闻目见，昭晰不疑，仲子不处不食明矣。	若方在童稚时，受母氏之笞督，至今犹栗栗危惧。	11, 11	0, 0	t
既醉而退	学而不思则罔	2, 2	1, 1	f
獭祭鱼，其必与之献，何也？曰：非其类也。	以光(孔光)为太师，与四辅之政。	6, 6	10, 10	f
里克、邳郑欲内重耳，以三公子之徒作乱。	以不能取容当世，故终身不仕。	10, 10	0, 0	f
﹝夫差﹞无礼于宋，遂与勾践禽，死于干隧。	众人虽素昔惧怕凤姐，然想二姐儿实在温和怜下，如今死去，谁不伤心落泪？只不敢与凤姐看见。	10, 10	37, 37	t
日趋于富盛之域	赵尝五战于秦	2, 2	4, 4	f
河出图，洛出书，圣人则之。	水懦弱，民狎而翫之，则多死焉。	10, 10	10, 10	f
目遇之而成色	不知老之将至	2, 2	3, 3	f
﹝夫差﹞无礼于宋，遂与勾践禽，死于干隧。	与吾得革车千乘，不如闻行人烛过之一言也。	10, 10	0, 0	f
以自己无能而望他人用	至无所见而犹不欲归	5, 5	4, 4	t
离宫别馆，三十六所。	当时转入林子里来看时，却是一所大庄院。	8, 8	14, 14	t
当时转入林子里来看时，却是一所大庄院。	浴场都造得好，这一所更其华丽。	14, 14	9, 9	t
汉之圣者，在高祖之孙且曾孙也。	且提一匕首入不测之彊秦，仆所以留者，待吾客与俱。	10, 10	0, 0	f
不薄于报琼取之于	蓝而青于蓝	2, 2	3, 3	f
且临敌代将，自古所难	臣死罩不避，且酒安足辞	0, 0	6, 6	f
河出图，洛出书，圣人则之。	巧则巧矣，非尽善也。	10, 10	1, 1	f
吾岂若使是君为尧舜之君哉？	凡得一职，必先审问其同僚者何如人，问其不能而不己若也，则幸而喜。	2, 2	24, 24	t
遂定名于三家之上	徘徊于斗牛之间	6, 6	5, 5	t
不如与魏以劲之。	今已有数万之众者也，陶诞比周以争与。	2, 2	16, 16	f
今不承于右，罔知天之断命。	杨炎起道州，相德宗，还王于衡，以直前谩。	3, 3	12, 12	t
